ubigeo,population_center,lat,lon,malaria,dengue,lepto,pr_mean,ro_mean,soil_mean,tmmx_mean,tmmn_mean,etp_mean,humidity_mean,pop_mean,def_mean,ghs_mean,ln_mean,malaria_mean,pr_diff,ro_diff,soil_diff,tmmx_diff,tmmn_diff,etp_diff,humidity_diff,pop_diff,def_diff,ghs_diff,ln_diff,malaria_diff,hc_group_2,hc_group_3,hc_group_4,pca_score,pca_group_2,pca_group_3,pca_group_4
1601130037,EX PETROLERO I ZONA,-4.094611473999976,-73.45324767899996,0.02010050251256281,0.00125628140703517,0.00125628140703517,2298.3329952,1317.76290265,475.8537409,379.10572765,263.7655475,33.17051080833333,0.21737615,0.3521429,0.7956219499999999,9.553944535899708,0.60894585,2786,1247.8181504,1155.8229007,61.57218560000001,-0.6150973000000022,-0.6150971999999797,-0.43875914999999566,0.0011565,0.1533854,-0.3671051,4.692794732176778,0.4839009,-0.00125628140703517,2,2,3,-1.3919651695359243,2,2,3
1603010024,SANTA CRUZ,-4.480263332999925,-73.54580999999996,0,0,0,2168.9681188,1177.6255693,501.10659905,383.35244555,265.35323265,33.2046734375,0.21759895,0.537988,0.27427015,43.17698442840866,0.9688201,85,1106.3334654,1029.7002475999998,28.5758515,-0.5258911000000239,-0.5255544999999984,-1.9840462583333365,0.00200849999999999,0.22549420000000003,0.4712231,3.754905684263832,0.3937793999999999,-0.00588235294117647,2,3,4,-7.20449160357937,2,3,4
1601130074,ANGEL CARDENAS,-4.050179999999955,-73.42644666599995,0.02,0,0,2317.0116423,1334.68558335,473.48779785,378.5155759,263.5235125,33.57888443333333,0.21743985,0.43945065000000005,0.74683915,8.650980392156862,0.5541847,0,1269.042061,1176.9151845,63.43933609999999,-0.5923705999999811,-0.5923705999999811,0.0446388333333303,0.00102670000000001,0.1993379,-0.4586439,3.8433902593295377,0.4075492,0,2,2,3,-0.69593274082546,2,2,3
1601130083,LOS CEDROS,-4.222399550999967,-73.45162165999994,0.07692307692307693,0,0.15384615384615383,2246.7399406,1266.56834945,485.911856,380.32174215,264.50464735,33.2388869,0.21750265,0.2968516,0.5104351500000001,3.4644031360647443,0.4228161,0,1185.9813412,1099.1699579,54.43828259999998,-0.6670526999999993,-0.6670526999999993,-2.239910849999994,0.0014075,0.09424200000000002,-0.2120673,0.8916287303995953,0.2691736,0,2,3,4,-4.441649127306706,2,3,4
1601130054,NUEVO MIRAFLORES,-4.22314443199997,-73.46673350299994,0.02247191011235955,0,0,2246.1921934,1265.66807015,485.2851223500001,380.5721146,264.62969835,33.222459658333335,0.2174834,0.3139414,0.57080855,3.4957005563985835,0.414409,0,1186.3045373999998,1099.6846641000002,54.622820500000046,-0.6662719999999922,-0.6662721000000147,-1.6255212666666663,0.00142139999999998,0.0893254,-0.14383969999999996,0.8700050581689434,0.2381148,0,2,3,4,-4.422625355983055,2,3,4
1601130082,10 DE OCTUBRE II ZONA,-4.1530897729999765,-73.46200774599998,0,0,0,2275.14915405,1294.9494657,480.96601115,379.7413451,264.07953150000003,33.110546924999994,0.2174675,0.26532365,0.81220795,1.348790067148106,0.518778,0,1219.8857227,1128.4048183999998,60.70153850000003,-0.5470811999999796,-0.5470812000000365,-0.6671389166666657,0.0012666,0.0560263,-0.0412979,1.193462561763588,0.4866864000000001,0,2,3,4,-2.252439856753847,2,3,3
1601130033,NUEVO HORIZONTE,-4.071663332999947,-73.44562833299995,0.02272727272727272,0,0,2308.2319049,1327.27290065,474.1254595,378.7965197,263.58523405000005,33.136042687499994,0.21729765,0.3805132,0.72127695,10.773917995444192,0.61422595,0,1258.9442656,1166.8982413,62.20945260000002,-0.5980629999999678,-0.5980629000000022,-0.17888194166666693,0.0010957,0.18323,-0.3318791,4.245634016704631,0.4712233,0,2,2,3,-1.0004046741801942,2,2,3
1601130031,13 DE FEBRERO,-4.014409999999941,-73.43398833299995,0.00597014925373134,0.00298507462686567,0,2329.9885812,1348.19461505,469.4545081,377.9293991,262.75511,32.95711854166667,0.21720445,0.40708275,0.6245580000000001,9.524933552714844,0.5133402,9715,1285.3691172,1191.5162489,63.37064299999997,-0.4981917999999723,-0.4981917999999723,-0.03572193333333473,0.0010107,0.19471669999999996,-0.3151662,4.580306290342994,0.35040420000000005,-0.04328358208955224,2,2,3,0.1388132481281168,1,2,2
1601130077,CREACION 2000,-4.082073332999926,-73.39512333299996,0,0.08333333333333333,0,2299.6639518499996,1319.20826315,478.7816467,378.8932221,264.26680365,34.053001675000004,0.2180375,0.2880585,0.39385115,1.5379794910748197,0.5433532,0,1249.5074264999998,1157.8995445,62.8463016,-0.7146153999999569,-0.7146152999999913,0.7247850666666622,0.00100139999999998,0.01181580000000004,-0.04357929999999999,1.2823142169894923,0.4513372,0,2,2,3,-1.959055152433999,2,3,3
1601130084,HUASCAR,-4.260209217999943,-73.54599969499998,0,0,0,2223.18822425,1241.5754927,488.68680795,381.3508641,264.6335867,33.048494391666665,0.2173503,0.2137306,0.43567875,1.072097733890366,0.4167322,0,1164.6532633,1080.5950778,50.17370510000001,-0.6521590000000401,-0.6521590000000401,-0.45722185000000337,0.001615,-0.01306199999999999,0.03448189999999995,0.7918723889099885,0.21200060000000004,0,2,3,4,-5.363759445424225,2,3,4
1601130032,PAUJIL I ZONA,-4.042299999999955,-73.43765833299994,0.04137931034482758,0,0,2320.17422855,1337.75281095,471.9774258,378.37913965,263.23690375,33.178763195833334,0.21730845,0.45582535,0.74278575,8.654406178779437,0.5426298,145,1273.1506761,1180.4951707,63.05441080000003,-0.5611718999999766,-0.5611718999999766,-0.1960038416666663,0.00105150000000001,0.2301575,-0.4629223,4.418966827044822,0.3748998,-0.01379310344827586,2,2,3,-0.4247342734276377,2,2,3
1601130099,SAN CIRILO,-4.056845026999952,-73.45509807599996,0.00413223140495867,0.00413223140495867,0,2314.5607382,1333.2773346499998,471.9500223,378.5482908,263.2168021,32.9398946875,0.21725875,0.39218625,0.6462415499999999,10.025224427866988,0.59489905,0,1266.9302452,1174.2818925,62.07007180000005,-0.5529898000000344,-0.5529897999999775,-0.4701697583333342,0.00106749999999999,0.19045269999999995,-0.5242335,3.900240232646354,0.4566097,0,2,2,3,-0.6900950315891325,2,2,3
